_unit_id,_created_at,_id,_started_at,_tainted,_channel,_trust,_worker_id,_country,_region,_city,_ip,browser,browser_height,browser_width,feedback,tags,time_after,time_before,time_during,time_total,duration,id,url
959320802,5/23/2016 21:09:09,1997227276,5/23/2016 21:08:54,FALSE,superrewards,0.4582,28396934,USA,CA,San Francisco,162.224.80.153,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/50.0.2661.102 Safari/537.36",1310,2560,,"art, crackers, sofa",0,1.5,12.8,14.3,15,7,http://www.vismet.org/VisMet/images/full/image_59.jpg
959320802,5/23/2016 21:31:02,1997244550,5/23/2016 21:30:45,FALSE,tremorgames,0.4571,36895228,CAN,NB,Moncton,142.167.5.32,"Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/50.0.2661.102 Safari/537.36",989,1920,,"sofa, crackers",0,1.1,14.9,16,15,7,http://www.vismet.org/VisMet/images/full/image_59.jpg
959320802,5/23/2016 22:31:25,1997324162,5/23/2016 22:30:32,FALSE,elite,0.378,36282662,CAN,MB,Steinbach,142.160.127.175,"Mozilla/5.0 (Linux; Android 5.1.1; SAMSUNG SM-T560NU Build/LMY47X) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/3.5 Chrome/38.0.2125.102 Safari/537.36",669,1280,,"cracker, couch, sofa, vaccuum, crumbs",29.7,3.8,14.7,48.4,15,7,http://www.vismet.org/VisMet/images/full/image_59.jpg
959320802,5/23/2016 23:28:34,1997376670,5/23/2016 23:28:06,FALSE,neodev,0.4159,28081782,USA,MS,Clinton,98.95.176.184,"Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/50.0.2661.102 Safari/537.36",667,1366,,"cookie sofa, vacuum advertisement",8.5,1.7,15,25.2,15,7,http://www.vismet.org/VisMet/images/full/image_59.jpg
959320802,5/24/2016 00:45:38,1997417739,5/24/2016 00:45:07,FALSE,neodev,0.4473,37447147,USA,OR,Portland,50.39.109.171,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/50.0.2661.102 Safari/537.36",805,1440,,sofa,5.1,4.9,15,25.1,15,7,http://www.vismet.org/VisMet/images/full/image_59.jpg
959320802,5/24/2016 02:43:19,1997517921,5/24/2016 02:42:53,FALSE,cotter,0.5877,34377132,USA,OH,Pickerington,71.64.6.71,Mozilla/5.0 (Windows NT 10.0; WOW64; rv:46.0) Gecko/20100101 Firefox/46.0,1094,2304,,"graham cracker, couch, sofa, vacuum, cleaning",4.3,5.5,14.6,24.7,15,7,http://www.vismet.org/VisMet/images/full/image_59.jpg
959320802,5/24/2016 04:05:18,1997581433,5/24/2016 04:04:39,FALSE,prodege,0.4361,33320192,USA,VA,Chesterfield,73.31.38.79,"Mozilla/5.0 (Linux; Android 4.2.2; GT-P3113 Build/JDQ39) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/50.0.2661.89 Safari/537.36",431,1024,,"Crackers,  couch, vacuum, crumbs",15.6,2.4,14.8,32.7,15,7,http://www.vismet.org/VisMet/images/full/image_59.jpg
959320802,5/24/2016 05:49:45,1997665320,5/24/2016 05:48:09,FALSE,inboxpounds,0.4506,37868903,GBR,F8,Stevenage,81.107.174.24,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/50.0.2661.102 Safari/537.36",606,1242,,"crispbread, multi grain, sofa, health, alternative, fibre",63,17.1,14.9,95.1,15,7,http://www.vismet.org/VisMet/images/full/image_59.jpg
959320803,5/23/2016 19:19:35,1997123486,5/23/2016 19:19:19,FALSE,clixsense,0.6472,14555684,USA,CA,Laguna Niguel,68.231.198.132,"Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/50.0.2661.102 Safari/537.36",799,1440,,"drawing, piano, laughing, drop",8.5,1.3,4.9,14.8,5,8,http://www.vismet.org/VisMet/images/full/image_55.jpg
959320803,5/23/2016 19:28:11,1997132128,5/23/2016 19:27:46,FALSE,instagc,0.5752,20312760,GBR,L2,Rochdale,89.240.225.197,"Mozilla/5.0 (Windows NT 6.2; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/50.0.2661.102 Safari/537.36",741,1518,,"children, road, next stop",14.3,2.1,5,21.5,5,8,http://www.vismet.org/VisMet/images/full/image_55.jpg
959320803,5/23/2016 21:09:30,1997227553,5/23/2016 21:09:10,FALSE,superrewards,0.4582,28396934,USA,CA,San Francisco,162.224.80.153,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/50.0.2661.102 Safari/537.36",1310,2560,,"shocking, piano, drop",11.2,1.9,5,18.2,5,8,http://www.vismet.org/VisMet/images/full/image_55.jpg
959320803,5/23/2016 21:31:21,1997244782,5/23/2016 21:31:03,FALSE,tremorgames,0.4571,36895228,CAN,NB,Moncton,142.167.5.32,"Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/50.0.2661.102 Safari/537.36",989,1920,,"inlingua, cartoon, piano",10.2,2.2,5,17.5,5,8,http://www.vismet.org/VisMet/images/full/image_55.jpg
959320803,5/23/2016 22:32:10,1997325401,5/23/2016 22:31:26,FALSE,elite,0.378,36282662,CAN,MB,Steinbach,142.160.127.175,"Mozilla/5.0 (Linux; Android 5.1.1; SAMSUNG SM-T560NU Build/LMY47X) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/3.5 Chrome/38.0.2125.102 Safari/537.36",669,1280,,"piano, bus stop, man, warning, alarm, lock, death, danger",31.6,3.5,4.9,40.1,5,8,http://www.vismet.org/VisMet/images/full/image_55.jpg
959320803,5/23/2016 23:29:26,1997377070,5/23/2016 23:28:34,FALSE,neodev,0.4159,28081782,USA,MS,Clinton,98.95.176.184,"Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/50.0.2661.102 Safari/537.36",667,1366,,"falling piano, piano falls, on boy, key for piano, boy pointing, at piano",42.4,2.5,5,49.9,5,8,http://www.vismet.org/VisMet/images/full/image_55.jpg
959320803,5/24/2016 00:45:54,1997417929,5/24/2016 00:45:39,FALSE,neodev,0.4473,37447147,USA,OR,Portland,50.39.109.171,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/50.0.2661.102 Safari/537.36",805,1440,,music,7.2,1.7,5,13.9,5,8,http://www.vismet.org/VisMet/images/full/image_55.jpg
959320803,5/24/2016 02:43:47,1997518265,5/24/2016 02:43:20,FALSE,cotter,0.5877,34377132,USA,OH,Pickerington,71.64.6.71,Mozilla/5.0 (Windows NT 10.0; WOW64; rv:46.0) Gecko/20100101 Firefox/46.0,1094,2304,,"key, trouble, unlucky, warning, piano, falling, death",17.6,3,4.6,25.3,5,8,http://www.vismet.org/VisMet/images/full/image_55.jpg
959320803,5/24/2016 04:05:55,1997581872,5/24/2016 04:05:18,FALSE,prodege,0.4361,33320192,USA,VA,Chesterfield,73.31.38.79,"Mozilla/5.0 (Linux; Android 4.2.2; GT-P3113 Build/JDQ39) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/50.0.2661.89 Safari/537.36",431,1024,,"Piano, head, street, yell",18.8,4.4,5,27.5,5,8,http://www.vismet.org/VisMet/images/full/image_55.jpg
959320803,5/24/2016 05:50:39,1997666066,5/24/2016 05:49:46,FALSE,inboxpounds,0.4506,37868903,GBR,F8,Stevenage,81.107.174.24,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/50.0.2661.102 Safari/537.36",606,1242,,"danger, safety, removals, piano, bus stop, secure",42.3,4.3,5,51.7,5,8,http://www.vismet.org/VisMet/images/full/image_55.jpg
959320804,5/23/2016 19:19:48,1997123673,5/23/2016 19:19:36,FALSE,clixsense,0.6472,14555684,USA,CA,Laguna Niguel,68.231.198.132,"Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/50.0.2661.102 Safari/537.36",799,1440,,"drawing, wolf, pigs, car",4.7,1.3,4.9,11,5,9,http://www.vismet.org/VisMet/images/full/image_51.jpg
959320804,5/23/2016 19:28:35,1997132497,5/23/2016 19:28:12,FALSE,instagc,0.5752,20312760,GBR,L2,Rochdale,89.240.225.197,"Mozilla/5.0 (Windows NT 6.2; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/50.0.2661.102 Safari/537.36",741,1518,,"adventure, car, drive, family, pigs, wolf",12.7,1.9,4.9,19.7,5,9,http://www.vismet.org/VisMet/images/full/image_51.jpg
959320804,5/23/2016 21:09:52,1997227856,5/23/2016 21:09:31,FALSE,superrewards,0.4582,28396934,USA,CA,San Francisco,162.224.80.153,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/50.0.2661.102 Safari/537.36",1310,2560,,"comedic, wolf, 3 pigs, car",12.6,2,5,19.6,5,9,http://www.vismet.org/VisMet/images/full/image_51.jpg
959320804,5/23/2016 21:31:53,1997245169,5/23/2016 21:31:22,FALSE,tremorgames,0.4571,36895228,CAN,NB,Moncton,142.167.5.32,"Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/50.0.2661.102 Safari/537.36",989,1920,,"wolf, car, pigs, volkswagen",17.1,1.2,5,23.4,5,9,http://www.vismet.org/VisMet/images/full/image_51.jpg
959320804,5/23/2016 22:32:39,1997326153,5/23/2016 22:32:11,FALSE,elite,0.378,36282662,CAN,MB,Steinbach,142.160.127.175,"Mozilla/5.0 (Linux; Android 5.1.1; SAMSUNG SM-T560NU Build/LMY47X) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/3.5 Chrome/38.0.2125.102 Safari/537.36",669,1280,,"pigs, wolf, car, accident",16.7,3,4.9,24.7,5,9,http://www.vismet.org/VisMet/images/full/image_51.jpg
959320804,5/23/2016 23:30:28,1997377545,5/23/2016 23:29:27,FALSE,neodev,0.4159,28081782,USA,MS,Clinton,98.95.176.184,"Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/50.0.2661.102 Safari/537.36",667,1366,,"Volkswagen, commercial, Volkswagon commercial, wolf, pigs in car, wolf pointing",51.3,2,5,58.4,5,9,http://www.vismet.org/VisMet/images/full/image_51.jpg
959320804,5/24/2016 00:46:18,1997418137,5/24/2016 00:45:54,FALSE,neodev,0.4473,37447147,USA,OR,Portland,50.39.109.171,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/50.0.2661.102 Safari/537.36",805,1440,,car,4.4,3.2,5,12.7,5,9,http://www.vismet.org/VisMet/images/full/image_51.jpg
959320804,5/24/2016 02:44:17,1997518652,5/24/2016 02:43:48,FALSE,cotter,0.5877,34377132,USA,OH,Pickerington,71.64.6.71,Mozilla/5.0 (Windows NT 10.0; WOW64; rv:46.0) Gecko/20100101 Firefox/46.0,1094,2304,,"safety, pigs, wolf, volkswagon, car, danger",19.5,3.3,5,27.8,5,9,http://www.vismet.org/VisMet/images/full/image_51.jpg
959320804,5/24/2016 04:06:37,1997582249,5/24/2016 04:05:56,FALSE,prodege,0.4361,33320192,USA,VA,Chesterfield,73.31.38.79,"Mozilla/5.0 (Linux; Android 4.2.2; GT-P3113 Build/JDQ39) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/50.0.2661.89 Safari/537.36",431,1024,,"Volkswagon, wolf, pigs",20.7,5,4.8,30.8,5,9,http://www.vismet.org/VisMet/images/full/image_51.jpg
959320804,5/24/2016 05:51:22,1997666600,5/24/2016 05:50:40,FALSE,inboxpounds,0.4506,37868903,GBR,F8,Stevenage,81.107.174.24,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/50.0.2661.102 Safari/537.36",606,1242,,"car, family, wolf, pigs, safety",28.9,7,4.9,40.9,5,9,http://www.vismet.org/VisMet/images/full/image_51.jpg
959320805,5/23/2016 19:28:49,1997132683,5/23/2016 19:28:36,FALSE,instagc,0.5752,20312760,GBR,L2,Rochdale,89.240.225.197,"Mozilla/5.0 (Windows NT 6.2; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/50.0.2661.102 Safari/537.36",741,1518,,underwater,5.8,1.8,1,8.7,1,10,http://www.vismet.org/VisMet/images/full/image_130.jpg
959320805,5/23/2016 21:10:15,1997228137,5/23/2016 21:09:53,FALSE,superrewards,0.4582,28396934,USA,CA,San Francisco,162.224.80.153,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/50.0.2661.102 Safari/537.36",1310,2560,,"spoons, ocean",8.3,3.3,1,12.7,1,10,http://www.vismet.org/VisMet/images/full/image_130.jpg
959320805,5/23/2016 21:32:08,1997245405,5/23/2016 21:31:53,FALSE,tremorgames,0.4571,36895228,CAN,NB,Moncton,142.167.5.32,"Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/50.0.2661.102 Safari/537.36",989,1920,,"ocean floor, barnacle",11.5,1.6,1,14.2,1,10,http://www.vismet.org/VisMet/images/full/image_130.jpg
959320805,5/23/2016 22:33:17,1997327088,5/23/2016 22:32:39,FALSE,elite,0.378,36282662,CAN,MB,Steinbach,142.160.127.175,"Mozilla/5.0 (Linux; Android 5.1.1; SAMSUNG SM-T560NU Build/LMY47X) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/3.5 Chrome/38.0.2125.102 Safari/537.36",775,1280,,"spoons, coral, sea, ocean, trash",16,16.2,0.9,33.2,1,10,http://www.vismet.org/VisMet/images/full/image_130.jpg
959320805,5/23/2016 23:30:56,1997377778,5/23/2016 23:30:29,FALSE,neodev,0.4159,28081782,USA,MS,Clinton,98.95.176.184,"Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/50.0.2661.102 Safari/537.36",667,1366,,"ocean, wildlife, conservation, plastic bottles",22.2,2.5,1,25.8,1,10,http://www.vismet.org/VisMet/images/full/image_130.jpg
959320805,5/24/2016 00:46:30,1997418215,5/24/2016 00:46:19,FALSE,neodev,0.4473,37447147,USA,OR,Portland,50.39.109.171,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/50.0.2661.102 Safari/537.36",805,1440,,sea weed,7.2,2,1,10.3,1,10,http://www.vismet.org/VisMet/images/full/image_130.jpg
959320805,5/24/2016 02:45:01,1997519275,5/24/2016 02:44:18,FALSE,cotter,0.5877,34377132,USA,OH,Pickerington,71.64.6.71,Mozilla/5.0 (Windows NT 10.0; WOW64; rv:46.0) Gecko/20100101 Firefox/46.0,1094,2304,,"spoons, marine, underwater, wildlife, garbage, trash, ecology, sea, ocean",25.5,11.8,1,38.3,1,10,http://www.vismet.org/VisMet/images/full/image_130.jpg
959320805,5/24/2016 04:07:28,1997582855,5/24/2016 04:06:38,FALSE,prodege,0.4361,33320192,USA,VA,Chesterfield,73.31.38.79,"Mozilla/5.0 (Linux; Android 4.2.2; GT-P3113 Build/JDQ39) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/50.0.2661.89 Safari/537.36",431,1024,,"Plant, blue, leaves",15.7,25.4,1,42,1,10,http://www.vismet.org/VisMet/images/full/image_130.jpg
959320805,5/24/2016 05:52:13,1997667397,5/24/2016 05:51:23,FALSE,inboxpounds,0.4506,37868903,GBR,F8,Stevenage,81.107.174.24,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/50.0.2661.102 Safari/537.36",606,1242,Only saw picture for 1 second,"flowers, picture, blue, graphics",39.4,9,1,49.5,1,10,http://www.vismet.org/VisMet/images/full/image_130.jpg
959320805,5/24/2016 05:53:49,1997668807,5/24/2016 05:53:10,FALSE,instagc,0.6472,33467170,USA,WV,Martinsburg,76.106.109.7,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/50.0.2661.102 Safari/537.36",764,1536,increase view length,undersea,34.8,2.8,1,38.6,1,10,http://www.vismet.org/VisMet/images/full/image_130.jpg
959320806,5/24/2016 00:46:48,1997418398,5/24/2016 00:46:31,FALSE,neodev,0.4473,37447147,USA,OR,Portland,50.39.109.171,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/50.0.2661.102 Safari/537.36",805,1440,,america war,13.5,2.2,1,16.8,1,1,http://www.vismet.org/VisMet/images/full/image_135.jpg
959320806,5/24/2016 02:45:24,1997519568,5/24/2016 02:45:01,FALSE,cotter,0.5877,34377132,USA,OH,Pickerington,71.64.6.71,Mozilla/5.0 (Windows NT 10.0; WOW64; rv:46.0) Gecko/20100101 Firefox/46.0,1094,2304,,"obama, osama bin laden, hydra, cutting off head, war, american, terrorism",18,2.2,1,21.3,1,1,http://www.vismet.org/VisMet/images/full/image_135.jpg
959320806,5/24/2016 04:08:05,1997583323,5/24/2016 04:07:29,FALSE,prodege,0.4361,33320192,USA,VA,Chesterfield,73.31.38.79,"Mozilla/5.0 (Linux; Android 4.2.2; GT-P3113 Build/JDQ39) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/50.0.2661.89 Safari/537.36",431,1024,,"Obama,  Osama,  monster,  head",22.3,4.6,0.8,27.7,1,1,http://www.vismet.org/VisMet/images/full/image_135.jpg
959320806,5/24/2016 05:52:51,1997668034,5/24/2016 05:52:14,FALSE,inboxpounds,0.4506,37868903,GBR,F8,Stevenage,81.107.174.24,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/50.0.2661.102 Safari/537.36",606,1242,,"bin laden, terrorist, beheading, cartoon, war",27.5,6.9,1,35.5,1,1,http://www.vismet.org/VisMet/images/full/image_135.jpg
959320806,5/24/2016 05:54:18,1997669145,5/24/2016 05:53:50,FALSE,instagc,0.6472,33467170,USA,WV,Martinsburg,76.106.109.7,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/50.0.2661.102 Safari/537.36",1061,2133,,"obama, dragon, osama bin laden",24.1,2.5,1,27.6,1,1,http://www.vismet.org/VisMet/images/full/image_135.jpg
959320806,5/24/2016 06:47:31,1997717967,5/24/2016 06:46:17,FALSE,prizerebel,0.4765,37802505,USA,MI,Kalamazoo,146.113.68.113,"Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/50.0.2661.102 Safari/537.36",861,1778,,"obama, terrorism, political cartoon, comic, news, democrat, heroic",69.3,1.9,1,72.2,1,1,http://www.vismet.org/VisMet/images/full/image_135.jpg
959320806,5/24/2016 08:22:59,1997801218,5/24/2016 08:20:50,FALSE,clixsense,0.5042,29275930,GBR,H3,Leeds,160.9.192.63,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/48.0.2564.116 Safari/537.36",933,1598,,"obama, cartoon, bin laden, barack, dragon, political, satire, politics",21.8,18.2,1,41.1,1,1,http://www.vismet.org/VisMet/images/full/image_135.jpg
959320806,5/24/2016 09:38:28,1997858897,5/24/2016 09:37:39,FALSE,prodege,0.4696,14583334,AUS,4,Carseldine,101.179.23.144,"Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/50.0.2661.102 Safari/537.36",585,1242,,"animated, controversial, political",26.2,10.2,0.8,37.4,1,1,http://www.vismet.org/VisMet/images/full/image_135.jpg
959320806,5/24/2016 09:47:29,1997867348,5/24/2016 09:45:34,FALSE,tremorgames,0.4571,36430872,USA,MI,Wyandotte,192.149.10.33,"Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/50.0.2661.102 Safari/537.36",949,1920,show the image slightly longer,"usa president, Obama, Osama Bin-Laden, decapitate",77.8,5.3,1,84.3,1,1,http://www.vismet.org/VisMet/images/full/image_135.jpg
959320806,5/24/2016 11:00:04,1997932152,5/24/2016 10:59:32,FALSE,clixsense,0.3111,6344072,CAN,BC,Burnaby,50.98.76.50,Mozilla/5.0 (Windows NT 5.1; rv:18.0) Gecko/20100101 Firefox/18.0,893,1280,,"cartoon, political",11.7,11.6,0.9,24.3,1,1,http://www.vismet.org/VisMet/images/full/image_135.jpg
959320807,5/24/2016 02:46:07,1997520206,5/24/2016 02:45:25,FALSE,cotter,0.5877,34377132,USA,OH,Pickerington,71.64.6.71,Mozilla/5.0 (Windows NT 10.0; WOW64; rv:46.0) Gecko/20100101 Firefox/46.0,1094,2304,,"sarengeti, horns, music, animals, instruments, beauty, noise, elephant, gazelle, volcano",27.9,7.8,4.6,40.4,5,2,http://www.vismet.org/VisMet/images/full/image_163.jpg
959320807,5/24/2016 04:08:54,1997583877,5/24/2016 04:08:06,FALSE,prodege,0.4361,33320192,USA,VA,Chesterfield,73.31.38.79,"Mozilla/5.0 (Linux; Android 4.2.2; GT-P3113 Build/JDQ39) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/50.0.2661.89 Safari/537.36",431,1024,,"Music, animals, elephant,  tuba",26.8,6,4.1,37,5,2,http://www.vismet.org/VisMet/images/full/image_163.jpg
959320807,5/24/2016 05:53:40,1997668678,5/24/2016 05:52:52,FALSE,inboxpounds,0.4506,37868903,GBR,F8,Stevenage,81.107.174.24,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/50.0.2661.102 Safari/537.36",606,1242,Need longer to see picture,"Golden, trumpet, trunk, elephants",32,10,5,47.1,5,2,http://www.vismet.org/VisMet/images/full/image_163.jpg
959320807,5/24/2016 05:54:41,1997669499,5/24/2016 05:54:18,FALSE,instagc,0.6472,33467170,USA,WV,Martinsburg,76.106.109.7,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/50.0.2661.102 Safari/537.36",1061,2133,,"elephant, trombone, surreal",11.8,5.5,5,22.4,5,2,http://www.vismet.org/VisMet/images/full/image_163.jpg
959320807,5/24/2016 06:48:30,1997718900,5/24/2016 06:47:32,FALSE,prizerebel,0.4765,37802505,USA,MI,Kalamazoo,146.113.68.113,"Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/50.0.2661.102 Safari/537.36",861,1778,,"art, animals, surrealism, africa, elephant, music, instruments, tuba, gazelle,",42.7,9.1,5,56.9,5,2,http://www.vismet.org/VisMet/images/full/image_163.jpg
959320807,5/24/2016 08:33:58,1997807937,5/24/2016 08:22:59,FALSE,clixsense,0.5042,29275930,GBR,H3,Leeds,160.9.192.63,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/48.0.2564.116 Safari/537.36",933,1598,,"elephant, tuba, cartoon, savannah",10.7,66.5,5,82.2,5,2,http://www.vismet.org/VisMet/images/full/image_163.jpg
959320807,5/24/2016 09:39:01,1997859390,5/24/2016 09:38:30,FALSE,prodege,0.4696,14583334,AUS,4,Carseldine,101.179.23.144,"Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/50.0.2661.102 Safari/537.36",585,1242,,"artistic, tuba, elephant, safari",17.2,6.2,5,28.5,5,2,http://www.vismet.org/VisMet/images/full/image_163.jpg
959320807,5/24/2016 09:47:49,1997867588,5/24/2016 09:47:30,FALSE,tremorgames,0.4571,36430872,USA,MI,Wyandotte,192.149.10.33,"Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/50.0.2661.102 Safari/537.36",949,1920,nope,"elephants, trumpet, head",11.1,3.1,5,19.2,5,2,http://www.vismet.org/VisMet/images/full/image_163.jpg
959320807,5/24/2016 11:00:33,1997932558,5/24/2016 11:00:05,FALSE,clixsense,0.3111,6344072,CAN,BC,Burnaby,50.98.76.50,Mozilla/5.0 (Windows NT 5.1; rv:18.0) Gecko/20100101 Firefox/18.0,893,1280,,"abstact, elephant, horn",11.6,4.7,3.8,20.1,5,2,http://www.vismet.org/VisMet/images/full/image_163.jpg
959320807,5/24/2016 11:04:04,1997935546,5/24/2016 11:02:46,FALSE,prodege,0.3099,34942809,GBR,,,80.189.164.142,"Mozilla/5.0 (Linux; Android 5.0; SM-G900V Build/LRX21T) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/50.0.2661.89 Mobile Safari/537.36",559,360,Interesting task,"Elephant, horn, golden",45.6,22.9,4.9,73.5,5,2,http://www.vismet.org/VisMet/images/full/image_163.jpg
959320808,5/24/2016 02:46:30,1997520459,5/24/2016 02:46:08,FALSE,cotter,0.5877,34377132,USA,OH,Pickerington,71.64.6.71,Mozilla/5.0 (Windows NT 10.0; WOW64; rv:46.0) Gecko/20100101 Firefox/46.0,1094,2304,This picture went away way too quickly.,"arrow, blood, wound",16.9,3,1,20.9,1,3,http://www.vismet.org/VisMet/images/full/image_136.jpg
959320808,5/24/2016 04:09:42,1997584448,5/24/2016 04:08:55,FALSE,prodege,0.4361,33320192,USA,VA,Chesterfield,73.31.38.79,"Mozilla/5.0 (Linux; Android 4.2.2; GT-P3113 Build/JDQ39) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/50.0.2661.89 Safari/537.36",431,1024,,"Yelling, devil, pitchfork",15.7,22.8,0.9,39.5,1,3,http://www.vismet.org/VisMet/images/full/image_136.jpg
959320808,5/24/2016 05:54:09,1997669018,5/24/2016 05:53:41,FALSE,inboxpounds,0.4506,37868903,GBR,F8,Stevenage,81.107.174.24,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/50.0.2661.102 Safari/537.36",606,1242,,"A, arrow, death",18,8.3,1,27.3,1,3,http://www.vismet.org/VisMet/images/full/image_136.jpg
959320808,5/24/2016 05:55:11,1997669892,5/24/2016 05:54:42,FALSE,instagc,0.6472,33467170,USA,WV,Martinsburg,76.106.109.7,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/50.0.2661.102 Safari/537.36",1061,2133,,"politics, backstab, arrow",15.4,11.5,1,28,1,3,http://www.vismet.org/VisMet/images/full/image_136.jpg
959320808,5/24/2016 06:49:04,1997719374,5/24/2016 06:48:31,FALSE,prizerebel,0.4765,37802505,USA,MI,Kalamazoo,146.113.68.113,"Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/50.0.2661.102 Safari/537.36",861,1778,,"political cartoon, blood, arrow, comic, yelling, negative",23.3,7.4,1,31.8,1,3,http://www.vismet.org/VisMet/images/full/image_136.jpg
